AA.DAfN,AW,DOI,F.FN
"University of Seville;; University of Seville;; University of Seville","archaeological;; work;; completed;; seville;; cathedral;; following;; intervention;; developed;; royal;; chapel;; majestic;; temple;; department;; graphic;; engineering;; team;; university;; unique;; opportunity;; deal;; alternative;; solutions;; limitations;; found;; traditional;; stratigraphic;; documentation;; techniques;; archeology;; initials;; needs;; manager;; formed;; basis;; impetus;; apply;; registration;; current;; digital;; photogrammetric","10.4995/var.2013.4345","team manager;; humanities;; engineering;; documentation;; chapel"
"Arquitecto","al;; trabajar;; reconstruccion;; 6;; ciudades;; patrimonio;; humanidad;; declaradas;; por;; unesco;; nos;; dimos;; cuenta;; gran;; utilidad;; y;; desaprovechamiento;; que;; ha;; tenido;; este;; tipo;; recreaciones;; ademas;; tener;; aporte;; didactico;; sobre;; cada;; sitio;; hipotesis;; planteadas;; investigadores;; dejando;; lado;; esquemas;; tecnicos;; publico;; tiende;; confundir;; asi;; estas;; imagenes;; podrian;; mostrarnos;; primera;; vez;; ciudad;; viva;; detras;; piedras;; desnudas","10.4995/var.2013.4358","humanities;; art"
"University of Granada","objetivo;; esta;; comunicacion;; es;; recreacion;; diversos;; ambientes;; domesticos;; domus;; romanas;; prestando;; especial;; atencion;; al;; mobiliario;; y;; vajilla;; que;; vinculan;; forma;; muy;; estrecha;; con;; cada;; unas;; estancias;; componen;; primer;; lugar;; ha;; realizado;; recopilacion;; fuentes;; antiguas;; epigrafia;; pinturas;; murales;; mosaicos;; continuacion;; catalogacion;; piezas;; respondiendo;; aspectos;; como;; son;; tipo;; objeto;; o;; estancia;; ocupaban;; segundo;; procedido;; digitalizacion;; imagenes;; para;; su;; posterior;; reconstruccion;; utilizando;; software;; sketchup;; 8;; conclusion;; pretendemos;; reconstruir;; virtualmente;; domestico;; romano;; hacer;; mas;; comprensibles;; estos;; espacios","10.4995/var.2013.4248","virtual reconstruction;; humanities;; art"
"University of Granada","es;; obvio;; que;; sin;; adecuado;; analisis;; arqueologico;; historico;; podriamos;; hacer;; lectura;; rigurosa;; y;; cientifica;; patrimonio;; arquitectonico;; pero;; siempre;; resulta;; tan;; claro;; esa;; tambien;; deberian;; valorarse;; factores;; diferencian;; al;; hecho;; resto;; producciones;; artisticas;; funcionalidad;; o;; logica;; compositiva;; espacio;; importancia;; luz;; color;; belleza;; significados;; emociones;; aquella;; arquitectura;; debio;; transmitir;; su;; epoca;; etc;; creemos;; estudio;; historica;; ha;; parte;; sigue;; haciendo;; satisface;; completamente;; requerimientos;; para;; comprender;; fenomenos;; arquitectonicos;; determinada;; muchas;; veces;; falta;; vision;; sensitiva;; vital;; arquitectos;; con;; toda;; subjetividad;; implica","10.4995/var.2013.4238","virtual reconstruction;; humanities;; art"
"University of Alicante;; ARPA-E;; Museo Arqueológico y Etnográfico Municipal de Xàbia;; ARPA-E","presente;; articulo;; presenta;; sistema;; semi;; inmersivo;; realidad;; aumentada;; multimarcador;; para;; visualizacion;; interaccion;; yacimientos;; y;; piezas;; arqueologicas;; ubicadas;; entornos;; dificil;; acceso;; como;; cuevas;; o;; subacuaticos;; utilizacion;; este;; exposiciones;; museograficas;; permite;; acercar;; dar;; conocer;; al;; visitante;; patrimonio;; arqueologico;; implementacion;; ha;; utilizado;; intervencion;; arqueologica;; realizada;; cova;; barranc;; migdia;; yacimiento;; ubicado;; sierra;; montgo;; xabia;; alicante;; espana;; producto;; obtenido;; expuesto;; diferentes;; museos;; ambito;; nacional","10.4995/var.2013.4246","art;; archaeology"
"Tecnalia;; Tecnalia;; Tecnalia","georeferenced;; 3d;; models;; represent;; increasingly;; accepted;; solution;; storing;; displaying;; information;; urban;; scale;; citygml;; standard;; data;; model;; representation;; storage;; exchange;; city;; attractive;; combines;; geometric;; semantic;; single;; paper;; approach;; visualize;; historical;; centers;; open;; standards;; three;; client;; applications;; presented;; targeting;; different;; agents;; needs;; characteristic;; got;; unique;; extended","10.4995/var.2013.4250","visualization;; standard data model;; semantic information;; open standard;; information retrieval;; database;; data model;; computer science;; citygml;; architectural heritage;; 3d city models"
"University of Seville","efficiency;; building;; information;; models;; bim;; architectonical;; management;; development;; heritage;; modelling;; him;; specific;; application;; taking;; starting;; point;; documental;; requirements;; juridical;; protection;; monument;; san;; pedro;; church;; arcos;; frontera;; cadiz;; spain;; built;; outputs;; administrative;; dossier;; reveals;; obsolescence;; shows;; itself;; efficient;; tool;; comprehensive;; tutelage","10.4995/var.2013.4235","obsolescence;; legal protection;; information modelling;; information model;; information management;; engineering;; architectural engineering"
"Spanish National Research Council","presente;; articulo;; trata;; sobre;; reconstruccion;; virtual;; palacio;; andalusi;; onda;; castellon;; datado;; siglo;; xi;; este;; yacimiento;; total;; relevancia;; y;; actualidad;; cientifica;; ha;; sido;; excavado;; recientes;; campanas;; cuyos;; resultados;; cientificos;; aun;; son;; provisionales;; si;; bien;; su;; nivel;; conservacion;; nos;; permite;; lectura;; bastante;; completa;; planta;; ausencia;; alzados;; obliga;; elaborar;; distintas;; hipotesis;; para;; plantear;; mismo;; ello;; presenta;; metodologia;; trabajo;; especificamente;; desarrollada;; aplicacion;; activo;; que;; permita;; reconstruir;; virtualmente;; tanto;; arquitectura;; como;; contexto;; urbanistico;; territorial","10.4995/var.2013.4245","virtual reconstruction;; humanities;; art"
"University of Granada;; University of JaÃ©n","ciudades;; son;; entes;; vivos;; que;; cambian;; casi;; diario;; sin;; sus;; habitantes;; sean;; conscientes;; ello;; olvida;; estado;; previo;; grandes;; transformaciones;; y;; ciudadanos;; acostumbran;; nueva;; imagen;; urbana;; cien;; anos;; ciudad;; puede;; cambiar;; completamente;; su;; apariencia;; incluso;; esencia;; este;; es;; caso;; granada;; donde;; centro;; historico;; fue;; profundamente;; modificado;; lo;; largo;; siglo;; xix;; estos;; cambios;; han;; sido;; estudiados;; por;; proyecto;; analisis;; reconstruccion;; historica;; trabajo;; abarca;; desde;; rey;; chico;; bajo;; alhambra;; hasta;; puerta;; real;; restituyendo;; hacia;; 1831;; apoyandose;; grabados;; descripciones;; viajeros;; romanticos;; planos;; alineaciones;; previos;; fotografias;; antiguas","10.4995/var.2013.4247","humanities;; hasta;; art"
"Junta de Castilla y LeÃ³n","application;; procedures;; commonly;; computer;; graphics;; allowed;; author;; contextualize;; existing;; remains;; church;; san;; pelayo;; oviedo;; corresponding;; high;; medieval;; crypt;; built;; shop;; santa;; maria;; rey;; casto;; basilica;; foncalada;; fountain;; reigning;; alfonso;; 842;; joint;; hypothesis;; same;; primitive;; juan;; bautista;; named;; early;; sources;; asturias;; characterized;; complex;; liturgical;; equipment;; confessio;; semi;; underground;; low;; chancel;; sanctuary;; linking;; building;; europeans;; merovingian;; anglo;; saxon;; area;; derived;; type;; roman;; basilicas;; eighth;; century","10.4995/var.2013.4236","humanities;; fountain;; contextualization;; computer graphics;; chancel;; art history;; art"
"Universitat PolitÃ¨cnica de Barcelona;; STARC","estudio;; reconstrucciones;; virtuales;; arquitectura;; romana;; realizadas;; con;; tecnicas;; infograficas;; revela;; que;; frecuencia;; carecen;; rigor;; cientifico;; acceso;; criterios;; seguidos;; para;; reconstruccion;; es;; posible;; y;; falta;; transparencia;; proceso;; trabajo;; su;; comunicacion;; estas;; lagunas;; traducen;; importancia;; determinar;; metodologia;; adecuada;; siempre;; ambito;; metodo;; proponemos;; este;; articulo;; basa;; analisis;; arquitectonico;; constructivo;; buscando;; validacion;; hipotesis;; mediante;; aplicacion;; abierto;; transparente","10.4995/var.2013.4249","virtual reconstruction;; philosophy;; humanities"
"Universidad CatÃ³lica San Antonio de Murcia;; Polytechnic University of Valencia;; Polytechnic University of Valencia;; University of Murcia","ambassador;; vich;; palace;; valencia;; 1526;; 1858;; one;; first;; examples;; renaissance;; architecture;; spain;; demolition;; part;; courtyard;; marbles;; conserved;; gathered;; century;; half;; pilgrimage;; unifying;; intervention;; museum;; fine;; arts;; san;; pio;; v;; 2006;; recovery;; spatial;; composite;; material;; essence;; monument;; remains;; incomplete;; cornices;; frames;; decorated;; surrounding;; lower;; gallery;; missing;; archaeological;; grey;; italian;; limestone;; pietra;; serena;; together;; white;; carrara;; marble;; created;; typical;; two;; colour;; brunelleschian;; games;; virtual;; anastylosis;; allows;; proposal;; launched;; emblematic;; favouring;; correct;; reading;; same","10.4995/var.2013.4237","valencia;; the renaissance;; pilgrimage;; patio;; material recovery;; fine art;; demolition;; art;; archaeology;; anastylosis"
"University of Granada","graphic;; modulation;; cuarto;; real;; santo;; domingo;; building;; granada;; spain;; roldan;; 2011;; insights;; approach;; research;; double;; scale;; historical;; monumental;; architecture;; propose;; characterization;; singularities;; system;; implications;; representation;; metrological;; scheme;; identified;; variety;; typologies;; presented;; modular;; frames;; iterative;; combination;; two;; modules;; allow;; operational;; approximations;; fractions;; ratios;; explicitly","10.4995/var.2013.4252","modular design;; metrology;; history of architecture;; graphic analysis;; engineering drawing;; computer science;; architecture"
"Universitat de Girona;; Universitat de Girona","procedural;; modeling;; buildings;; architectural;; structures;; evolved;; significantly;; years;; noticeable;; absence;; high;; level;; tools;; allow;; designer;; artist;; historian;; creating;; important;; architectonic;; city;; paper;; tool;; simple;; clear;; following;; rules;; language;; methodology;; own;; hiding;; user;; algorithmic;; details;; creation;; model","10.4995/var.2013.4251","software engineering;; recreation;; procedural modeling;; computer science;; computer graphics images;; architecture"
"Tsinghua University;; Tsinghua University;; Tsinghua University","abundance;; archaeological;; heritage;; east;; asia;; diversity;; methodology;; reconstruction;; representation;; re;; relic;; program;; china;; recognizes;; uniqueness;; developed;; tailored;; virtual;; both;; scientifically;; robust;; popular;; public;; interpretation;; theoretical;; consideration;; field;; experience;; over;; years;; shall;; contribute;; global;; understanding;; value;; technique;; testifying;; principles;; seville;; charter","10.4995/var.2013.4253","virtual reconstruction;; history;; economy;; east asia;; china;; charter;; archaeological heritage"
"University of Granada;; University of Granada;; University of Granada","aim;; paper;; recreation;; measurement;; fragments;; terra;; sigillata;; molds;; same;; decoration;; documented;; landfill;; court;; 30;; 1999;; campaign;; villares;; andujar;; carry;; 3d;; laser;; technology;; reconstruction;; materials;; artec;; scanner;; carried;; metrological;; recording;; dimensions;; variables;; appear;; several;; decorative;; minimal;; units;; conclusion;; intented;; associate;; vessels;; tools;; elaboration;; order;; go;; depht;; production;; process;; mainly;; modeling;; phase","10.4995/var.2013.4254","pottery;; laser technology;; engineering;; archaeology"
"Institute of Archaeological and Monumental Heritage","estudio;; reconstruccion;; templo;; jupiter;; anxur;; terracina;; es;; parte;; proyecto;; desarrollo;; mas;; amplio;; que;; incluye;; medidas;; musealizacion;; para;; visitas;; situ;; destinadas;; comprension;; estructuras;; arqueologicas;; pueden;; visitar;; tambien;; creacion;; contenidos;; digitales;; y;; soluciones;; multimediales;; estimular;; curiosidad;; interes;; visitante;; entero;; fue;; realizado;; colaboracion;; con;; superintendencia;; arqueologica;; lazio;; officina;; rambaldi;; p;; syremont;; fin;; promocionar;; video;; informativo;; ya;; describen;; peculiaridades;; historico;; uno;; santuarios;; republicanos;; importantes;; centro;; italia;; articulaciones;; planimetricas;; devuelve;; sensacion;; espacio;; complejidad;; arquitectonica;; diferentes;; niveles;; altura;; entre;; cuales;; abre;; paso;; originaria;; ruta;; culto","10.4995/var.2013.4260","virtual reconstruction;; humanities;; art"
"Complutense University of Madrid;; Autonomous University of Madrid","archaeological;; interventions;; developed;; throughout;; 1996;; deserves;; discovery;; conservation;; remains;; porta;; principalis;; sinistra;; east;; gate;; roman;; legionary;; camp;; legio;; vii;; gemina;; below;; so;; called;; medieval;; bishop;; puerta;; obispo;; built;; flavian;; times;; end;; 3rd;; century;; beginnings;; 4th;; d;; underwent;; significant;; changes;; 2006;; begun;; project;; virtual;; reconstruction;; data;; architecture;; measures;; constructive;; materials;; paper;; three;; dimensional;; high;; definition;; computer;; different;; phases;; origins;; v;; ad","10.4995/var.2013.4261","virtual reconstruction;; history;; gemina;; architecture;; archaeology"
"University of Catania;; University of Catania","shows;; first;; research;; aimed;; catching;; potentiality;; series;; low;; cost;; free;; open;; source;; tools;; arc3d;; 123d;; catch;; hypr3d;; founded;; sfm;; structure;; motion;; techniques;; able;; realize;; automatically;; image;; models;; starting;; simple;; sequences;; pictures;; data;; sets;; initially;; born;; touristic;; 3d;; visualization;; g;; photosynth;; archaeological;; architectural;; sites;; cultural;; assets;; statues;; fountains;; so;; nowadays;; allow;; reconstruct;; impressive;; photorealistic;; short;; time;; costs;; chosen;; different;; case;; studies;; levels;; complexity;; architectures;; order;; start;; testing;; modeling","10.4995/var.2013.4262","visualization;; structure from motion;; photogrammetry;; image based;; data set;; computer science;; computer graphics images;; archaeological heritage;; 3d reconstruction"
"University of Murcia;; University of Murcia","scientific;; drawing;; understood;; universal;; language;; tool;; undoubted;; documentary;; value;; daily;; field;; work;; professional;; register;; graphics;; process;; coach;; illustrator;; information;; drawings;; scientists;; always;; vocation;; fidelity;; accuracy;; order;; collect;; objective;; truths;; compressed;; discriminating;; reading;; line;; providing;; clear;; exposition;; photograph;; enough;; achieve","10.4995/var.2013.4263","visual arts;; universal language;; humanities;; graphics;; fidelity;; computer science"
"University of Huelva;; PRISMA VIRTUAL","propose;; interactive;; resource;; value;; enhancement;; management;; diffusion;; accessibility;; architectural;; archaeological;; heritage;; means;; virtual;; reality;; technologies;; mobile;; devices;; addition;; tool;; employment;; intermediate;; modules;; allow;; graphical;; alphanumeric;; update;; external;; internal;; databases;; put;; relation;; depending;; interventions;; investigations;; monument;; taking;; place;; time;; furthermore;; powerful;; compensatory;; measure;; persons;; limited;; mobility;; sensory;; deficiencies","10.4995/var.2013.4266","virtual reality;; multimedia;; mobile device;; limited mobility;; immersion;; human computer interaction;; heritage interpretation;; computer science;; archaeological heritage;; appeal;; alphanumeric"
"University of Murcia;; Neotecno Desarrollos, S. L.;; Neotecno Desarrollos, S. L.;; University of Murcia;; University of Murcia","article;; give;; overview;; production;; process;; virtual;; reconstruccion;; archeology;; referring;; roman;; town;; lorca;; limerick;; show;; proper;; steps;; virtualization;; purchase","10.4995/var.2013.4265","visualization;; virtual reconstruction;; infographic;; computer science;; computer graphics images"
"University of Murcia","recovery;; roman;; wall;; painting;; southeast;; spanish;; done;; party;; own;; excavations;; archaeological;; site;; you;; find;; mural;; two;; ways;; still;; located;; walls;; villas;; foot;; collapsed;; fragmented;; even;; buried;; necessary;; cooperation;; work;; archaeologist;; restorer;; recall;; paintings;; collections;; museums;; boxes;; remain;; innumerable;; multitude;; fragments;; pieces;; found;; record;; stored;; pending;; grading;; restoration;; examples;; above","10.4995/var.2013.4264","painting;; mural;; multitude;; excavation;; art;; archaeology"
"Universitat de Girona;; Universitat de Girona","este;; trabajo;; apuntamos;; al;; objetivo;; obtener;; edificios;; historicos;; virtuales;; con;; alto;; nivel;; detalle;; como;; por;; ejemplo;; castillo;; o;; barrio;; ciudad;; antigua;; traves;; metodologia;; que;; facilite;; su;; reconstruccion;; herramientas;; proponemos;; nos;; permiten;; rapidamente;; modelo;; aproximado;; y;; flexible;; para;; ser;; explorado;; analizado;; eventualmente;; modificado;; modelos;; estas;; caracteristicas;; son;; esenciales;; desarrollo;; plataformas;; juegos;; serios;; cuyo;; fundamental;; centra;; solo;; precision;; realismo;; sino;; tambien;; transmitir;; sensacion;; inmersion;; jugador","10.4995/var.2013.4268","humanities;; art"
"University of Huelva;; University of Huelva;; University of Huelva;; University of Huelva","north;; necropolis;; city;; object;; important;; program;; building;; towards;; change;; age;; destined;; show;; position;; reached;; onoba;; political;; economic;; context;; empire;; spite;; knowledge;; funeral;; area;; seen;; strongly;; determined;; system;; hills;; water;; course;; placed;; nonexistence;; overall;; view;; derived;; multiple;; research;; teams;; worked","10.4995/var.2013.4267","topographic map;; spite;; politics;; geography;; economy;; economic context"
"Instituto Superior de Engenharia do Porto;; University of Zaragoza;; University of Zaragoza","juegos;; serios;; podrian;; definir;; como;; aquellos;; digitales;; utilizados;; para;; fines;; distintos;; mero;; entretenimiento;; concepto;; puede;; aplicar;; amplio;; espectro;; areas;; por;; ejemplo;; educacion;; sanidad;; formacion;; entornos;; o;; situaciones;; peligrosas;; aprendizaje;; tambien;; son;; cada;; vez;; mas;; todos;; niveles;; y;; practicamente;; temas;; historia;; antigua;; red;; segan;; serious;; games;; network;; va;; crear;; comunidad;; trabajo;; sobre;; tema;; objetivo;; principal;; es;; consorcio;; estable;; pero;; expansion;; intercambiar;; ideas;; experiencias;; relacionadas;; con;; invita;; personas;; arqueologia;; patrimonio;; cultural;; interesado;; unirse;; participar;; sus;; actividades","10.4995/var.2013.4271","sociology;; persona;; humanities;; game based learning"
"Universitat de les Illes Balears;; Universitat de les Illes Balears;; Universitat de les Illes Balears;; Universitat de les Illes Balears","diversos;; estudios;; realizados;; muestran;; como;; serious;; games;; ayudan;; motivar;; pacientes;; terapias;; rehabilitacion;; y;; que;; resultados;; estas;; motivados;; son;; mejores;; largo;; plazo;; es;; comun;; desmotivacion;; este;; trabajo;; ha;; implementado;; videojuego;; para;; trabajar;; equilibrio;; con;; paralisis;; cerebral;; sido;; desarollado;; utilizando;; paradigma;; prototipado;; siguiendo;; caracteristicas;; descritas;; literatura;; hemos;; probado;; conjunto;; usuarios;; habia;; abandonado;; terapia;; debido;; su;; falta;; motivacion;; han;; mejorado","10.4995/var.2013.4270","psychology;; humanities"
"University of Murcia;; University of Murcia;; University of Murcia;; Neotecno Desarrollos, S. L.;; Neotecno Desarrollos, S. L.","reconstruccion;; virtual;; yacimientos;; arqueologicos;; utilizando;; infografia;; supone;; herramienta;; muy;; importante;; para;; constatacion;; o;; refutacion;; hipotesis;; investigacion;; cientifica;; asi;; mismo;; es;; medio;; excelente;; difundir;; conocimiento;; patrimonio;; con;; imagenes;; realista;; gran;; rigor;; cientifico","10.4995/var.2013.4272","virtual reconstruction;; humanities;; art"
"Tecnalia Unidad de Media;; Tecnalia Unidad de Media;; Tecnalia Unidad de Media;; Tecnalia Unidad de Media;; Tecnalia Unidad de Media","medieval;; vitoria;; gasteiz;; game;; information;; history;; lifestyle;; town;; 16th;; century;; rebuilt;; procedural;; software;; interactive;; application;; allows;; you;; enjoy;; experience;; merges;; virtual;; party;; situ;; visit;; city;; streets;; nowadays;; enabling;; travel;; time;; becomes;; competition;; users;; overcome;; challenges;; augmented;; reality;; benefits;; main;; goal;; project;; cultural;; heritage;; transmission;; done;; one;; best;; ways;; funny;; way;; learn;; playing;; education;; tourism;; fields","10.4995/var.2013.4273","tourism;; software;; multimedia;; mixed reality;; computer science;; augmented reality"
"University of Murcia;; University of Murcia;; University of Murcia;; University of Murcia;; University of Murcia","requirements;; engineering;; re;; discipline;; critical;; importance;; software;; development;; paper;; process;; set;; artefacts;; help;; production;; archaeology;; systems;; emphasis;; reuse;; standards;; two;; important;; guidelines;; field;; earchaeology;; london;; charter;; principles;; seville;; shown;; sources;; starting;; point;; developing;; type","10.4995/var.2013.4275","system development;; software development;; software;; reuse;; requirements engineering;; engineering management;; engineering;; charter"
"Universidad de las Islas Baleares;; Universidad de las Islas Baleares;; Universidad de las Islas Baleares;; Universidad de las Islas Baleares","aim;; potugame;; proposal;; give;; step;; more;; strategies;; already;; developed;; previous;; potu;; program;; programa;; d;; orientacio;; transicio;; universitat;; uib;; add;; multidisciplinary;; component;; enables;; high;; school;; students;; teachers;; researchers;; share;; knowledge;; research;; conducted;; common;; language;; world;; appropriate;; technologies;; creation;; virtual;; worlds;; especially;; aimed;; online;; video;; games;; means;; allow;; vehicle;; transmission;; interactive;; fun;; way;; increasing;; mass;; participation;; components;; teaching;; environment;; levels;; several;; experiments;; implemented;; final;; tool;; unreal;; sdk","10.4995/var.2013.4274","multimedia;; metaverse;; human computer interaction;; game based learning;; computer science;; common world"
"University of Alicante;; ARPA-E;; ARPA-E;; Museo Arqueológico y Etnográfico Municipal de Xàbia","recorridos;; virtuales;; perfilan;; actualmente;; como;; herramientas;; mas;; eficaces;; para;; divulgacion;; patrimonio;; arqueologico;; especialmente;; aquellos;; casos;; que;; yacimiento;; por;; su;; ubicacion;; o;; morfologia;; pueda;; ser;; visitado;; este;; articulo;; describimos;; metodologia;; obtencion;; tipo;; productos;; dividido;; dos;; fases;; documentacion;; geometrica;; previa;; modelo;; digital;; y;; incorporacion;; motor;; juegos;; generacion;; recorrido;; interactivo;; esta;; misma;; linea;; proponemos;; caso;; estudio;; intervencion;; cova;; barranc;; migdia;; situado;; vertiente;; sur;; monte;; montgo;; dentro;; parque;; natural;; municipio;; xabia;; alicante;; espana","10.4995/var.2013.4276","linea;; humanities;; game engine;; digital photogrammetry;; art"
"Autonomous University of Barcelona;; Autonomous University of Barcelona","principal;; proposito;; esta;; investigacion;; consiste;; comprender;; funcion;; es;; mas;; probable;; artefactos;; arqueologicos;; traves;; proceso;; ingenieria;; inversa;; ademas;; intentamos;; proporcionar;; nuevos;; datos;; y;; medida;; lo;; posible;; explicaciones;; registro;; arqueologico;; acuerdo;; con;; que;; sabemos;; actividades;; sociales;; procesos;; trabajo;; por;; medio;; simulacion;; potencialidades;; esas;; acciones;; terminos;; relaciones;; input;; output;; nuestro;; proyecto;; centra;; sitio;; lacustre;; neolitico;; draga;; banyoles;; girona;; este;; articulo;; empezamos;; proporcionando;; resumen;; exhaustivo;; procedimientos;; usados;; para;; capturar;; procesar;; digitales;; 3d;; diversos;; objetos;; madera;; continuacion;; presentamos;; uso;; metodos;; semi;; automaticos;; extraccion;; rasgos;; relevantes;; finalmente;; discuten;; cuestiones;; preliminares;; acerca;; computacional","10.4995/var.2013.4277","virtual reconstruction;; humanities;; art"
"University of Jaén;; University of Jaén;; University of Jaén;; University of Jaén","spherical;; photo;; image;; show;; scene;; user;; interact;; working;; jaen;; cathedral;; giving;; possibility;; virtual;; visit;; good;; points;; place;; labored;; camera;; called;; lady;; bug;; 2;; take;; easy;; web;; tools;; share;; ours;; work","10.4995/var.2015.4368","multimedia;; computer science"
"Paleorama S.L.;; Paleorama S.L.","develop;; quality;; tools;; dissemination;; outreach;; today;; longer;; problem;; access;; archaeological;; collections;; disposal;; repertoire;; portable;; art;; etc;; european;; prehistory;; neither;; lines;; see;; project;; combine;; technology;; information;; accessibility;; tool;; educational;; levels","10.4995/var.2015.4369","world wide web;; simulation;; seven basic tools of quality;; repertoire;; prehistory;; portable art;; photogrammetry;; outreach;; information and communications technology;; engineering;; digital reconstruction"
"University of the Basque Country;; University of the Basque Country;; Autonomous University of Madrid","heritage;; education;; program;; evaluation;; methodology;; devised;; evaluateing;; teaching;; learning;; process;; one;; programs;; offered;; santa;; maria;; real;; archaeological;; site;; zarautz;; gipuzkoa;; assess;; impact;; mobile;; devices;; offer;; design;; successful;; assessing;; so;; researchers;; article;; explained;; order;; keep;; mind;; future;; studies","10.4995/var.2015.4367","program evaluation;; mobile device;; informal learning;; future studies;; engineering management;; educational technology;; computer science"
"University of Seville","railway;; process;; 1854;; 1940;; andalucia;; contributed;; formation;; territorial;; structure;; built;; means;; production;; business;; networks;; flows;; raw;; materials;; people;; energy;; technologies;; shaped;; land;; sense;; railroad;; producer;; changes;; cannot;; understood;; without;; productive;; forces;; knowledge;; technology;; working;; class;; superstructure;; society;; state;; nether;; t;; separated;; nature;; topography;; hydrology;; played;; important;; role;; factors;; combined;; juxtaposed;; interspersed;; engage;; sometimes;; collide;; creating;; might;; called;; rail;; rhizome;; hyper;; complex;; space;; intervened;; diversity;; actors;; paper;; interpretation;; heritage;; application;; geographic;; information;; system;; gis;; historical;; creation;; spatial;; data;; infrastructure;; sdi;; railways;; open;; expands;; spatiotemporal;; vision","10.4995/var.2015.4371","working class;; spatial data infrastructure;; productive forces;; means of production;; geographic information system;; business;; architectural engineering"
"Paleorama S.L.;; Paleorama S.L.;; Paleorama S.L.;; Plan de Investigación de la Fundación Uncastillo n Los Bañales","lines;; set;; sculptural;; fragments;; carrara;; marble;; recovered;; secondary;; context;; forum;; roman;; city;; banales;; uncastillo;; zaragoza;; digital;; recovery;; photogrammetric;; procedures;; allowed;; reintegration;; restore;; original;; appearance;; sculpture;; so;; far;; allowing;; documentation;; remains;; deeper;; scientific;; dissemination;; performed;; works","10.4995/var.2015.4379","virtual reconstruction;; statue;; sculpture;; scientific study;; photogrammetry;; humanities;; documentation;; art;; archaeology;; archaeological research"
"Dogram S.L.;; Dogram S.L.","paper;; describes;; methodology;; combination;; photogrammetric;; stereo;; photometric;; techniques;; allows;; creating;; virtual;; replicas;; reproducing;; relief;; micrometric;; scale;; geometric;; resolution;; until;; 7;; microns;; finest;; details;; texture;; methods;; translated;; mesh;; provide;; quality;; 3d;; printing;; additive;; manufacturing;; open;; possibilities;; physical;; reproduction;; archeological;; items;; great;; accuracy","10.4995/var.2015.4380","photometry;; photogrammetry;; micrometer;; micrometer;; manufacturing methods;; geometric resolution;; computer science;; computer graphics images;; 3d printing"
"Proyecto Arqueol贸gico 'Entorno Jamila';; Proyecto Arqueol贸gico 'Entorno Jamila';; Proyecto Arqueol贸gico 'Entorno Jamila';; Proyecto Arqueol贸gico 'Entorno Jamila'","paper;; intends;; sample;; both;; theoretical;; practical;; protocol;; photogrammetric;; resources;; generating;; three;; dimensional;; archaeological;; model;; said;; allows;; cheaply;; compile;; systematise;; share;; generated;; data;; 3d;; order;; work;; hypothesis;; knowledge;; via;; online;; repositories;; academic;; public;; wider;; audience;; didactics;; means;; spreading;; history;; archaeology;; example;; article;; analyses;; possibilities;; problems;; detected;; applying;; site;; columnated;; building;; jamila;; villanueva;; infantes;; ciudad;; real;; spain;; ideal;; put;; practice;; one;; team;; aims;; furthermore;; lacks;; information;; first;; seasons;; complex;; historical;; interpretation;; place;; several;; reoccupations;; unique;; typologies","10.4995/var.2015.4377","photogrammetry;; interoperability;; documentation;; computer science;; archaeology;; 3d modeling"
"Hermes Gestión Cultural;; Conjunto Arqueológico Castillo de La Estrella (Montiel -Ciudad Real);; Conjunto Arqueológico Castillo de La Estrella (Montiel -Ciudad Real);; University of Castilla–La Mancha;; Global Arqueología","writing;; article;; aim;; illustrate;; interesting;; combination;; two;; existing;; techniques;; accessible;; both;; research;; groups;; professionals;; want;; archaeological;; heritage;; photogrammetry;; aerial;; photography;; drone;; applied;; sites;; standing;; structures;; medieval;; castles;; campo;; montiel;; ciudad;; real;; expertise;; experience;; developed;; methodology;; surface;; excavation;; wall;; stratigraphy;; identifying;; positive;; negative;; aspects;; ethodology;; truly;; generated;; high;; quality;; images;; offering;; news;; opportunities;; investigate;; show;; saving;; considerable;; amount;; time;; money;; traditional;; methods;; graphical;; documentation","10.4995/var.2015.4366","stratigraphy;; photogrammetry;; medieval archaeology;; history;; excavation;; drone;; documentation;; archaeology;; archaeological research;; aerial photography"
"Universidad Nacional de Quilmes;; University of Buenos Aires","este;; trabajo;; presenta;; primera;; aproximacion;; aplicacion;; tecnicas;; reconstruccion;; virtual;; estancia;; colonial;; argentina;; aun;; es;; poco;; comun;; realizar;; modelados;; 3d;; sitios;; arqueologicos;; y;; especialmente;; arqueologia;; historica;; como;; primer;; acercamiento;; utilizo;; google;; sketchup;; para;; modelar;; casco;; finca;; ubicada;; orillas;; rio;; plata;; buenos;; aires;; misma;; tiene;; importancia;; ya;; que;; pertenecio;; cabildante;; espanol;; alojo;; cientos;; esclavos;; fue;; base;; tropas;; protagonizaron;; segunda;; invasion;; inglesa;; caso;; modelado;; resulto;; util;; evaluar;; estrategias;; excavacion;; encarar;; actividades;; difusion;; preservacion;; patrimonio;; cultural","10.4995/var.2014.4204","virtual archaeology;; humanities;; art"
