AA.DAfN,AW,DOI,F.FN
"University of Western Ontario;; Stanford University;; University of Western Ontario","one;; lexicographical;; tool;; diccionario;; critico;; etimologico;; castellano;; hispanico;; dech;; two;; corpora;; hathitrust;; digital;; library;; google;; books;; ngrams;; tracked;; occurrence;; thousands;; loanwords;; spanish;; describe;; origin;; historical;; context;; doing;; so;; computational;; methodologies;; parse;; lemmatize;; group;; count;; extract;; information;; tools;; parsing;; etymologies;; dictionary;; reveal;; strong;; influence;; greek;; french;; lexicon;; tracking;; clear;; trend;; over;; time;; support;; hypothesis;; language;; reflects;; sociopolitical;; sociocultural;; change;; speakers;; undergo","10.16995/dscn.297","sociocultural change;; parsing;; linguistics;; lexicon;; history;; etymology;; digital library"
"University College Cork;; Jagiellonian University;; Pedagogical University of KrakÃ³w;; Jagiellonian University","paper;; examines;; stylometric;; similarities;; james;; joyce;; flann;; o;; brien;; demonstrating;; works;; latter;; oeuvre;; stylistically;; joycean;; outline;; series;; quantitative;; enquiries;; focused;; specifically;; offering;; number;; literary;; interpretations;; long;; argued;; brian;; nolan;; operating;; pseudonym;; disciple;; relationship;; remains;; concern;; scholars;; so;; purpose;; contribute;; computational;; evidence;; discussion;; pinpoint;; exact;; moments;; style;; quantitatively;; similar;; re;; engage;; existing;; arguments;; renewed;; statistical;; precision","10.16995/dscn.288","stylometry;; statistical precision;; pseudonym;; philosophy;; literature;; computational stylistics"
"Lingnan University","paper;; returns;; relationship;; narrative;; versus;; database;; argument;; originally;; lev;; manovich;; 2001;; one;; addressed;; specific;; issue;; persists;; text;; research;; digital;; humanities;; difficulty;; representing;; figurative;; meaning;; narratives;; tools;; towards;; accommodation;; adopts;; narratological;; framework;; order;; propose;; alternative;; models;; content;; management;; organization;; more;; closely;; resemble;; human;; language;; better;; allow;; computational;; representation;; elements;; n;; katherine;; hayles;; describes;; inexplicable;; unspeakable;; ineffable;; literature;; argues;; construction;; paradigmatic;; substitution;; part;; imaginary;; vocabulary;; drawn;; process;; difficult;; account;; relational;; arguably;; still;; culturally;; prominent;; model;; focusing;; nosql;; structured;; query;; databases;; explores;; layers;; represented;; together;; flexible;; ability;; group;; multiple;; values;; encouraging;; association;; comparison;; juxtaposition;; albeit;; imprecise;; counterpart;; formation;; accounting;; word;; image;; idea;; expressed;; offers;; limitations;; critical;; negotiation;; reflection","10.16995/dscn.285","vocabulary;; sociology;; reflexivity;; narratology;; narrative;; meaning making;; literal and figurative language;; linguistics;; database model;; content management"
"Vose Theological Seminary","multivariate;; mva;; applied;; testament;; textual;; tradition;; order;; investigate;; grouping;; witnesses;; article;; applies;; certain;; methods;; number;; example;; data;; sets;; operates;; matrix;; tabulates;; distances;; pairs;; items;; set;; simple;; matching;; distance;; proportion;; disagreements;; metric;; calculating;; called;; classical;; multidimensional;; scaling;; cmds;; divisive;; clustering;; dc;; useful;; revealing;; group;; structure;; defined;; less;; distinct;; partitioning;; around;; medoids;; pam;; another;; way;; divide;; groups;; local;; maxima;; plot;; statistic;; mean;; silhouette;; width;; msw;; indicate;; preferred;; numbers;; statistical;; allows;; upper;; lower;; critical;; limits;; pair;; significant;; sense;; same;; range;; expected;; occur;; generated;; whose;; states;; randomly;; chosen;; pool;; greater;; likely;; happen;; chance;; limit;; indicates;; adjacent;; relationship;; one;; implies;; opposite;; applying;; gospel;; mark;; reveals;; interesting;; features;; landscape;; tend;; form;; points;; contact;; conventional;; categories;; alexandrian;; byzantine;; western;; eastern;; types;; identified;; prior;; generations;; researchers;; novel;; purposes;; identifying;; representatives;; cores;; readings;; classification;; resume;; l;; analyse;; multivariee;; peut;; appliquer;; textuelle;; du;; nouveau;; afin;; d;; examiner;; regroupements;; parmi;; ses;; temoins;; cet;; applique;; certaines;; methodes;; plusieurs;; exemples;; ensembles;; donnees;; chaque;; methode;; fonctionne;; selon;; matrice;; qui;; compile;; entre;; paires;; elements;; dans;; ensemble;; le;; appariement;; est;; desaccords;; etre;; utilise;; comme;; unite;; metrique;; pour;; calculer;; appelees;; echelles;; multidimensionnelles;; classiques;; regroupement;; conflictuel;; sont;; utiles;; decouvrir;; groupe;; lorsque;; celui;; ci;; bien;; defini;; cependant;; elles;; moins;; n;; pas;; tres;; appelee;; partitionnement;; autour;; medoides;; fournit;; autre;; moyen;; diviser;; groupes;; locaux;; lot;; statistiques;; appele;; largeur;; moyenne;; indiquent;; nombres;; privilegies;; statistique;; permet;; definir;; limites;; critiques;; plus;; elevees;; obtenir;; paire;; ces;; ne;; considerables;; ce;; sens;; que;; meme;; gamme;; prevue;; produire;; generees;; dont;; etats;; choisis;; au;; hasard;; bassin;; disponible;; soit;; ou;; produiront;; vraisemblablement;; par;; inferieure;; limite;; critique;; elevee;; indique;; relation;; adjacente;; tandis;; qu;; superieure;; suppose;; opposee;; application;; analyses;; aux;; evangile;; marc;; revele;; caracteristiques;; interessantes;; paysage;; textuel;; ont;; tendance;; former;; avec;; conventionnelles;; alexandrins;; byzantins;; occidentaux;; orientaux;; identifies;; anterieures;; chercheurs;; aussi;; utilisee;; fins;; novatrices;; exemple;; identifier;; representants;; noyaux;; lectures","10.16995/dscn.291","statistical analysis;; mathematics;; humanities;; group structure;; critical limit"
"University of Edinburgh;; University of Edinburgh","paper;; introduces;; two;; digital;; prototypes;; colour;; collage;; constellation;; visualizations;; developed;; represent;; eight;; pages;; scrapbooks;; scottish;; poet;; makar;; edwin;; morgan;; 1920;; 2010;; understand;; experiments;; research;; design;; process;; rather;; stand;; alone;; objects;; so;; article;; theoretical;; pursuits;; decisions;; motivated;; begin;; establishing;; framework;; focuses;; roles;; inscription;; technologies;; archives;; guided;; bruno;; latour;; concept;; mediator;; 1993;; discuss;; polyvocal;; hybrid;; mediators;; nonetheless;; pushed;; fringes;; reading;; practices;; material;; histories;; unpacking;; fringe;; status;; outline;; copyright;; restrictions;; complicate;; publication;; reconceptualizing;; creative;; constraints;; experiment;; forms;; representation;; go;; beyond;; facsimile;; drawing;; detailed;; metadata;; generating;; inspired;; materially;; specific;; grammars;; aim;; open;; play;; discoverability;; online;; contexts;; tools;; methodologies;; better;; multifaceted;; modes;; meaning;; creation;; conclude;; discussing;; limitations;; future;; directions","10.16995/dscn.306","world wide web;; unpacking;; rule based machine translation;; metadata;; facsimile;; ephemeral key;; discoverability;; design process;; constellation;; computer science"
"University of Victoria;; New York University Abu Dhabi;; American University of Beirut;; American University of Beirut;; American University of Beirut","article;; pursues;; idea;; interdisciplinary;; teams;; researchers;; might;; find;; themselves;; participating;; different;; notions;; research;; outcomes;; languages;; expressed;; explore;; notion;; software;; prototype;; discussion;; building;; digital;; humanities;; backdrop;; collaboration;; project;; team;; members;; computer;; science;; literature;; resulted;; tool;; named;; topotext;; built;; geocode;; locations;; unstructured;; text;; perform;; basic;; natural;; language;; processing;; nlp;; tasks;; context;; interest;; collaborating;; more;; effectively;; increasingly;; larger;; multidisciplinary;; communities;; move;; outward;; specific;; one;; ways;; characterized;; domain;; engineering;; iso;; iec;; 25010;; 2011;; standard;; perfect;; fit;; discourses;; value;; starting;; point;; forging;; shared;; vocabularies;; collaboratory;; focus;; subset;; characteristics;; outlined;; attempt;; translate;; terms;; generative;; community","10.16995/dscn.282","software prototyping;; software;; project team;; multidisciplinary approach;; geocoding;; generative grammar;; digital humanities;; data science;; computer science;; collaboratory"
"Bucknell University;; Loyola University Chicago;; Katholieke Universiteit Leuven;; University of Alberta","article;; examines;; key;; ethical;; issues;; continuing;; emerge;; task;; archiving;; data;; scraped;; online;; sources;; social;; media;; sites;; blogs;; forums;; particularly;; pertaining;; harassment;; hostile;; groups;; proliferation;; digital;; understanding;; ethics;; stewardship;; evolves;; alongside;; shifting;; landscape;; societies;; indeed;; essential;; involves;; primary;; research;; archive;; comprised;; project;; concerning;; case;; gamergate;; involved;; numerous;; instances;; hate;; speech;; communities;; doing;; type;; qualitative;; advantages;; humanities;; science;; generate;; large;; rich;; corpora;; subjects;; human;; interest;; scraping;; raised;; around;; treating;; authors;; moreover;; informed;; consent;; once;; researchers;; consider;; content;; creators;; best;; efforts;; adhering;; directive;; harm;; look;; realize;; impossibility;; definite;; rules;; exist;; possibilities;; one;; care;; stakeholders;; challenges;; contexts;; included;; twitter;; targets;; students;; archivists;; larger;; academic;; community;; consideration;; may;; extended;; especially;; student;; exposure;; toxic;; material;; cet;; enquete;; sur;; questions;; ethiques;; fondamentales;; qui;; continuent;; poser;; pendant;; le;; processus;; d;; archivage;; donnees;; recueillies;; ligne;; tels;; que;; reseaux;; sociaux;; particulierement;; ce;; concerne;; harcelement;; groupes;; hostiles;; vu;; sociales;; numeriques;; il;; est;; effectivement;; imperatif;; comprendre;; l;; ethique;; gerance;; evaluent;; conjointement;; developpements;; paysage;; changeant;; societes;; pour;; notre;; etude;; agit;; recherche;; primaire;; constitue;; projet;; interessait;; cas;; plusieurs;; exemples;; discours;; haineux;; dans;; diverses;; communautes;; virtuelles;; presente;; avantages;; sciences;; humaines;; car;; permet;; produire;; grands;; corpus;; riches;; sujets;; interet;; humain;; cette;; strategie;; recueil;; souleve;; cependant;; au;; sujet;; du;; traitement;; auteurs;; comme;; tout;; ont;; donne;; leur;; consentement;; eclaire;; lorsque;; chercheurs;; considerent;; createurs;; contenu;; ces;; quoi;; plus;; ressembleraient;; ils;; respectent;; ne;; pas;; nuire;; reconnaissant;; impossibilite;; existence;; regles;; definies;; nous;; considerons;; aide;; defis;; vecus;; leurs;; contextes;; specifiques;; facons;; possibles;; occuper;; mieux;; personnes;; interessees;; celles;; ci;; etaient;; ete;; cibles;; etudiants;; archivistes;; membres;; grande;; communaute;; academique;; aussi;; dont;; peut;; appliquer;; aux;; font;; face;; sensibles;; nefastes;; mots;; cles;; cyberculture;; jeux;; video;; etudes;; environnement;; numerique","10.16995/dscn.302","social science research;; political science;; ligne;; internet research;; humanities;; ethics of care;; ethical issues;; digital humanities;; cyberculture;; academic community"
"Université de Montréal","digital;; historian;; point;; view;; ancien;; regime;; french;; texts;; suffer;; obsolete;; grammar;; unreliable;; spelling;; poor;; optical;; character;; recognition;; makes;; ill;; suited;; paper;; summarizes;; methodological;; experiments;; allowed;; author;; extract;; useful;; quantitative;; data;; unlikely;; source;; material;; discussion;; general;; characteristics;; hand;; keyed;; ocr;; ed;; historical;; corpora;; shows;; differ;; scale;; difficulty;; rather;; nature;; behavioural;; traits;; make;; text;; mining;; certain;; eighteenth;; century;; particularly;; challenging;; error;; clustering;; relatively;; high;; cost;; acquisition;; relative;; salience;; outlier;; hiding;; unpredictable;; patterns;; repetition;; explained;; outlines;; circumvents;; challenges;; relies;; heuristic;; formulation;; research;; questions;; initial;; phase;; open;; ended;; exploration;; selective;; correction;; errors;; application;; levenshtein;; algorithm;; focuses;; small;; set;; keywords;; derived;; project;; design;; careful;; exploitation;; corrected;; corpus;; raw;; algorithms;; entry;; points;; construct;; valuable;; manually;; focal;; directing;; scholar;; attention;; subset;; read;; step;; illustrated;; examples;; drawn;; encyclopedie;; bibliotheque;; bleue;; collections;; periodicals;; du;; vue;; d;; historien;; numerique;; textes;; francais;; souffrent;; grammaire;; orthographe;; irreguliere;; reconnaissance;; optique;; caracteres;; faible;; qualite;; cet;; article;; resume;; experiences;; methodologiques;; qui;; ont;; permis;; l;; auteur;; extraire;; mesures;; quantitatives;; utiles;; ces;; improbables;; matieres;; premieres;; caracteristiques;; generales;; historiques;; transcrits;; main;; produits;; par;; revele;; qu;; ils;; different;; degre;; difficulte;; mais;; comportements;; rendent;; certains;; particulierement;; difficiles;; traiter;; numeriquement;; dont;; distribution;; aleatoire;; erreurs;; cout;; unitaire;; relativement;; eleve;; dissimulation;; documents;; atypiques;; imprevisibilite;; repetees;; sont;; ensuite;; expliques;; trace;; grandes;; lignes;; methode;; contourne;; problemes;; cette;; repose;; sur;; selection;; heuristique;; recherche;; pendant;; ouverte;; donnees;; aide;; algorithme;; petit;; nombre;; mots;; cles;; choisis;; corrige;; soit;; tant;; que;; brutes;; comme;; entree;; permettant;; extraction;; manuelle;; probantes;; boussoles;; orienter;; chercheur;; vers;; sous;; ensemble;; pertinents;; lire;; exemples;; tires;; porte;; fois;; ocerises;; periodiques;; reconstitues;; manuellement;; illustrent;; chacune;; etapes;; fouille;; texte;; textometrie;; production;; espace;; histoire","10.16995/dscn.299","spelling;; source material;; project design;; initial phase;; humanities;; history;; french;; digital analysis;; data exploration"
"Cardiff University","article;; utilizes;; combination;; digital;; traditional;; literary;; critical;; order;; explore;; ominous;; dreams;; elizabethan;; dramatist;; thomas;; kyd;; undoubted;; plays;; spanish;; tragedy;; 1587;; soliman;; perseda;; 1588;; cornelia;; 1594;; proceeds;; anonymously;; printed;; early;; modern;; king;; leir;; 1589;; arden;; faversham;; 1590;; works;; good;; accordance;; highly;; individual;; thought;; processes;; overall;; dramaturgy;; close;; reading;; texts;; accompanied;; examination;; characteristics;; verse;; style;; collocation;; matching;; quantitative;; qualitative;; evidence;; idiosyncratic;; lexicon;; words;; phrases;; extends;; corrects;; work;; generations;; attribution;; scholars;; suggests;; ascribed;; high;; degree;; probability;; cet;; emploie;; combinaison;; d;; analyses;; numerique;; traditionnelle;; critique;; litteraire;; pour;; explorer;; reves;; mauvais;; augure;; dans;; pieces;; theÃ¢tre;; incontestables;; tragedie;; espagnole;; cornelie;; examine;; ensuite;; l;; usage;; du;; debut;; temps;; modernes;; le;; roi;; lear;; qui;; ont;; ete;; imprimees;; anonymement;; afin;; demontrer;; que;; ces;; oeuvres;; conforment;; bien;; au;; processus;; pensee;; sa;; dramaturgie;; generale;; lecture;; attentive;; textes;; accompagne;; analyse;; caracteristiques;; vers;; nous;; examinons;; aussi;; collocations;; correspondantes;; ce;; fournit;; preuves;; quantitatives;; qualificatives;; lexique;; idiosyncrasique;; tournures;; phrase;; cette;; etude;; etend;; rectifie;; travaux;; universitaires;; elle;; suggere;; peuvent;; etre;; attribuees;; avec;; grande;; probabilite;; mots;; cles;; linguistique;; corpus;; shakespeare","10.16995/dscn.309","tragedy;; qualitative evidence;; nous;; humanities;; dramaturgy;; corpus linguistics;; close reading;; canon;; art"
"Anchor University, Lagos","focus;; application;; systemic;; functional;; grammatics;; sfg;; text;; facility;; meaning;; wide;; room;; technological;; devices;; read;; account;; elements;; portrays;; exercise;; scope;; digital;; humanities;; dh;; theory;; championed;; halliday;; describes;; configurations;; chain;; structures;; social;; relationship;; frameworks;; explain;; weight;; interface;; technology;; author;; chose;; poem;; area;; boy;; three;; perspectives;; mood;; system;; thematic;; transitivity;; instrumental;; expose;; nuances;; approach;; followed;; correlating;; systems;; together;; comparative;; reveals;; operates;; declarative;; clauses;; heavy;; utilization;; subject;; finite;; organized;; marked;; themes;; contents;; represented;; material;; processes;; g;; spent;; supports;; both;; mental;; remember;; verbal;; said;; circumstances;; washing;; now;; recur;; repetitions;; emphatic;; enhancement;; purposes;; one;; hand;; article;; concludes;; assist;; interpreting;; textual;; generate;; potential;; metafunctional;; applications;; society;; give;; helping;; less;; privileged;; behavior;; eradicate;; vices;; experienced;; boys;; cette;; etude;; focalise;; sur;; l;; grammaire;; fonctionnelle;; systemique;; gfs;; textes;; comme;; moyen;; facilitation;; creation;; sens;; ayant;; pourvu;; large;; marge;; pour;; dispositifs;; technologiques;; lire;; justifier;; d;; texte;; presente;; mise;; pratique;; dans;; le;; cadre;; humanites;; numeriques;; hn;; theorie;; promue;; par;; decrit;; ses;; systemiques;; chaine;; relations;; sociales;; expliquer;; signification;; entre;; technologie;; cet;; auteur;; sert;; du;; poeme;; ou;; trois;; systeme;; mode;; thematique;; transitivite;; ont;; roles;; determinants;; exposition;; nous;; avons;; ensuite;; fait;; analyse;; correlant;; systemes;; ensemble;; revele;; que;; fonctionne;; propositions;; declaratives;; avec;; utilisation;; intensive;; sujet;; fini;; elles;; sont;; organisees;; indiques;; contextes;; representes;; processus;; materiaux;; exemple;; soutiens;; mentaux;; verbaux;; certains;; ainsi;; circonstances;; reproduisent;; tant;; raisons;; emphatiques;; appuyees;; cote;; affirme;; peut;; aider;; interpretation;; textuels;; produire;; potentiel;; autre;; travers;; metafonctionnelles;; suggerer;; societe;; doit;; donner;; coup;; main;; aux;; moins;; privilegies;; tel;; comportement;; eradiquer;; venant;; ceux;; vecus;; mots;; cles;; transit","10.16995/dscn.287","sociology;; social relationship;; humanities;; digital humanities;; chose;; auteur theory"
"University of Alberta;; University of Alberta;; University of Alberta;; University of Alberta;; University of Alberta;; University of Alberta","game;; writing;; gwrit;; online;; environment;; students;; comment;; get;; rewards;; task;; activity;; gamification;; paper;; brings;; together;; research;; following;; perspectives;; analytic;; tools;; user;; habits;; evaluation;; completion;; structures;; first;; introduce;; way;; system;; designed;; support;; experimenting;; show;; rule;; editing;; developing;; second;; discuss;; ways;; evaluating;; interface;; cognitive;; walkthrough;; heuristic;; approaches;; third;; look;; behavior;; google;; analytics;; compare;; expected;; desired;; finally;; role;; play;; motivating;; learning;; traditional;; providing;; peer;; review;; offers;; different;; teaching;; shows;; major;; features;; components;; mutual;; recognized;; users;; found;; tied;; grades;; more;; frequently;; assignment;; deadlines;; one;; applied;; effective;; end;; describing;; potential;; improvements;; both;; programming;; design;; est;; environnement;; d;; ecriture;; ligne;; ou;; etudiants;; peuvent;; faire;; commentaires;; sur;; l;; chacun;; entre;; eux;; ils;; recoivent;; recompenses;; dues;; leur;; travail;; axe;; tâche;; ludification;; cette;; etude;; rassemble;; recherche;; venant;; suivantes;; outils;; analyse;; habitudes;; utilisateurs;; achevement;; tâches;; premierement;; nous;; presentons;; facon;; dont;; le;; systeme;; ete;; concu;; pour;; encourager;; experimentation;; montrer;; montage;; regles;; que;; developpons;; deuxiemement;; discutons;; manieres;; evaluons;; employant;; approches;; inspection;; heuristique;; troisiemement;; considerons;; comportement;; observe;; avec;; outil;; comparons;; au;; attendu;; desire;; finalement;; du;; jouent;; dans;; motivation;; apprentissage;; aux;; strategies;; collegiale;; traditionnelles;; offre;; nouvelle;; visee;; enseignement;; notre;; demontre;; reconnaissent;; principales;; caracteristiques;; ce;; qui;; inclut;; elements;; mutuelle;; avons;; trouve;; lies;; notes;; ont;; utilises;; plus;; frequemment;; ceux;; n;; y;; pas;; delais;; devoirs;; employees;; efficace;; conclure;; decrivons;; ameliorations;; potentielles;; considerant;; programmation;; conception;; mots;; cles;; analyses","10.16995/dscn.301","writing environment;; teaching writing;; task completion;; system evaluation;; psychology;; ligne;; humanities;; cognitive walkthrough;; analytics"
"University of Lagos","examines;; social;; media;; networks;; changing;; ways;; party;; politics;; election;; campaigns;; conducted;; nigeria;; especially;; technologies;; encouraging;; wooing;; voters;; engaging;; ordinary;; citizens;; specifically;; focuses;; growing;; awareness;; twitter;; civic;; engagement;; 2012;; 2015;; theoretical;; framework;; adopts;; approaches;; computer;; mediated;; communication;; cmc;; discourse;; cmda;; g;; herring;; 2001;; 2004;; data;; set;; consists;; selected;; microblogging;; posts;; extracted;; handles;; two;; major;; political;; parties;; candidates;; additional;; issues;; trending;; period;; supplemental;; collection;; procedures;; comprised;; monitoring;; software;; packages;; sketchengine;; topsy;; antconc;; online;; harvesting;; over;; fourteen;; months;; supplemented;; manual;; downloading;; google;; search;; analytical;; procedure;; follows;; content;; significant;; textual;; features;; patterns;; conversation;; sheds;; light;; persuasive;; strategy;; highlights;; sociality;; socio;; communicative;; campaign;; tool;; mobilise;; support;; woo;; emerging;; democracy;; resume;; cette;; etude;; examine;; moyens;; dont;; reseaux;; sociaux;; changent;; facons;; mene;; politique;; parti;; campagnes;; electorales;; au;; surtout;; ces;; encouragent;; nouvelles;; manieres;; seduire;; electeurs;; d;; engager;; citoyens;; ordinaires;; particulierement;; focalise;; sur;; sensibilisation;; croissante;; l;; usage;; pour;; civique;; entre;; annees;; le;; cadre;; theorique;; employe;; dans;; suit;; approches;; virtuelle;; analyse;; discours;; par;; exemple;; ensemble;; donnees;; consiste;; publications;; blogs;; selectionnees;; venant;; pseudonymes;; deux;; partis;; politiques;; majeurs;; leurs;; candidats;; autres;; tendances;; importantes;; liees;; aux;; elections;; pendant;; periode;; ont;; fourni;; supplementaires;; collecte;; est;; constituee;; surveillance;; medias;; logiciels;; ligne;; quatorze;; mois;; nous;; avons;; egalement;; telechargement;; manuel;; utilisant;; moteur;; recherche;; analytique;; applique;; contenu;; caracteristiques;; textuelles;; schemas;; discussion;; ce;; qui;; fait;; lumiere;; persuasif;; comme;; strategie;; met;; ainsi;; accent;; socialite;; communicatifs;; outil;; campagne;; mobilisation;; soutien;; democratie;; emergente;; mots;; cles;; tweets","10.16995/dscn.292","social media;; political science;; political engagement;; microblogging;; media monitoring;; ligne;; humanities;; discourse analysis;; data harvesting;; conversation"
"Concordia University","article;; reflects;; means;; create;; digital;; humanities;; dh;; project;; global;; south;; ponders;; lessons;; offer;; practitioners;; across;; world;; particularly;; english;; speaking;; academia;; case;; considers;; audio;; repository;; latin;; american;; sound;; art;; poetry;; initiative;; coordinated;; poeticasonora;; research;; group;; formed;; faculty;; members;; students;; universidad;; nacional;; autonoma;; mexico;; unam;; city;; concordia;; university;; montreal;; prototyping;; process;; brought;; reflections;; correlation;; access;; participation;; information;; communication;; technologies;; termed;; knowledge;; democratization;; order;; expound;; theoretical;; political;; positioning;; drawing;; decolonial;; thinkers;; critics;; feminist;; materialist;; border;; studies;; technology;; society;; discusses;; coloniality;; pervades;; international;; distribution;; labour;; academic;; milieus;; leanne;; simpson;; calls;; cognitive;; extractivism;; proposing;; strategies;; avoid;; extractivist;; workflow;; designing;; finishes;; offering;; three;; insightful;; learned;; prototype;; online;; equal;; universal;; intended;; projects;; beneficial;; per;; target;; community;; must;; bring;; back;; discussion;; dimension;; labor;; social;; practices;; around;; cet;; concentre;; sur;; signification;; creation;; d;; projet;; humanites;; numeriques;; hn;; dans;; pays;; du;; sud;; tout;; reflechissant;; lecons;; qu;; tel;; peut;; offrir;; aux;; universitaires;; monde;; particulier;; ceux;; milieu;; academique;; anglophone;; comme;; etude;; cas;; considere;; le;; qui;; est;; coordonnee;; par;; groupe;; recherche;; consistant;; membres;; faculte;; etudiants;; l;; universite;; nationale;; autonome;; mexique;; processus;; prototypage;; produit;; reflexions;; entre;; acces;; travers;; informations;; appele;; ici;; democratisation;; savoir;; exposer;; positionnement;; theorique;; politique;; inspirant;; seulement;; intellectuels;; decoloniaux;; leurs;; critiques;; mais;; aussi;; etudes;; feministes;; nouveaux;; materialistes;; transfrontalieres;; technologie;; societe;; nous;; discutons;; ensuite;; facons;; dont;; colonialite;; repand;; internationale;; travail;; numerique;; milieux;; academiques;; notamment;; que;; appelle;; extractivisme;; cognitif;; apres;; avoir;; propose;; evitement;; flux;; extractiviste;; conception;; finissons;; fournissant;; trois;; perspicaces;; tirees;; ligne;; ne;; signifie;; pas;; universel;; projets;; bien;; intentionnes;; sont;; benefiques;; soi;; pour;; communaute;; ciblee;; il;; faut;; revenir;; aspects;; politiques;; pratiques;; sociales;; concernent;; mots;; cles;; depots;; litteraire;; groupes","10.16995/dscn.303","political science;; poetry;; ligne;; international research;; humanities;; global south;; digital humanities;; digital audio;; democratization"
"University of Western Ontario","copyright;; traditionally;; concerned;; balancing;; economic;; incentives;; creative;; opportunity;; innovation;; purely;; interests;; primary;; sole;; drivers;; directing;; control;; over;; cultural;; works;; culture;; itself;; threatened;; danger;; global;; single;; able;; dominate;; both;; policy;; regulation;; may;; beneficial;; developed;; country;; developing;; fact;; disastrous;; effects;; countries;; ability;; access;; exploit;; own;; intellectual;; property;; canada;; experience;; protecting;; heritage;; illustrative;; supported;; strong;; commitment;; fostering;; canadian;; radio;; television;; telecommunications;; commission;; content;; requirements;; nurturing;; must;; facilitated;; especially;; ever;; expanding;; digital;; environment;; 2019;; review;; act;; take;; account;; changing;; landscape;; ensure;; voices;; still;; heard;; traditionnellement;; le;; domaine;; du;; interesse;; l;; equilibre;; entre;; incitations;; economiques;; opportunite;; lorsque;; interets;; purement;; sont;; seuls;; ou;; principaux;; facteurs;; dans;; direction;; d;; autorite;; sur;; oeuvres;; culturelles;; est;; menacee;; elle;; meme;; risque;; pour;; mondiale;; augmente;; quand;; seule;; peut;; dominer;; fois;; politique;; reglementation;; ce;; qui;; pourrait;; beneficier;; pays;; developpe;; averer;; nuisible;; emergent;; fait;; beneficie;; cependant;; produire;; effets;; desastreux;; emergents;; ayant;; effet;; leur;; capabilite;; acceder;; exploiter;; propre;; propriete;; intellectuelle;; vecue;; par;; concernant;; protection;; son;; culturel;; servir;; exemple;; parlant;; autres;; toujours;; soutenu;; avec;; engagement;; fort;; promeut;; canadienne;; grÃ¢ce;; au;; conseil;; radiodiffusion;; canadiennes;; aux;; exigences;; contenu;; canadien;; il;; faut;; aussi;; faciliter;; acces;; encouragement;; travers;; reglements;; surtout;; vu;; environnement;; numerique;; mondial;; expansion;; permanente;; examen;; loi;; droit;; auteur;; entrepris;; doit;; tenir;; compte;; situation;; changeante;; afin;; garantir;; que;; voix;; puissent;; encore;; etre;; entendues;; mots;; cles;; medias;; internet","10.16995/dscn.300","political science;; intellectual property;; humanities;; developing country;; cultural heritage;; cultural globalization;; copyright act;; commission;; canadian content"
"Concordia University;; Université de Montréal;; McGill University","digital;; technologies;; profoundly;; changed;; research;; practices;; editing;; publication;; exchange;; information;; means;; certainly;; striking;; changes;; influenced;; methods;; meaning;; writing;; concepts;; writer;; reader;; access;; tools;; distributing;; texts;; images;; sounds;; etc;; literature;; played;; major;; role;; development;; cultural;; domains;; still;; holds;; prominent;; place;; perhaps;; even;; more;; so;; today;; current;; context;; greatly;; predominance;; textual;; form;; explosion;; data;; transformation;; knowledge;; both;; terms;; quality;; manner;; representing;; furthermore;; considerable;; impact;; human;; social;; sciences;; special;; issue;; brings;; together;; presentations;; 2015;; humanities;; colloquium;; concordia;; university;; offers;; overview;; trends;; theory;; practice;; observed;; domain;; french;; specifically;; sphere;; production;; distribution;; abstrait;; numeriques;; ont;; profondement;; modifie;; nos;; pratiques;; recherche;; d;; edition;; echanges;; informations;; supports;; certes;; change;; mais;; bouleversements;; aussi;; touche;; modalites;; le;; sens;; l;; ecriture;; auteur;; lecteur;; acces;; modes;; diffusion;; textes;; sons;; si;; litterature;; toujours;; joue;; capital;; dans;; formation;; categories;; culturelles;; elle;; approprie;; maniere;; peut;; etre;; encore;; plus;; marquee;; aujourd;; hui;; fondamentale;; puisque;; contexte;; actuel;; est;; largement;; associe;; forme;; textuelle;; donnees;; savoirs;; tant;; au;; plan;; quantite;; disponible;; que;; representer;; outre;; sur;; humaines;; sociales;; ce;; dossier;; qui;; rassemble;; decoulant;; communications;; presentees;; lors;; du;; colloque;; humanites;; universite;; propose;; apercu;; tendances;; theoriques;; observees;; actuellement;; domaine;; francais;; precisement;; savoir;; mots;; cles;; outils;; electronique;; pedagogie;; numerique;; visualisation","10.16995/dscn.354","sociology;; humanities;; french;; digital humanities"
